source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,El campeonato gallego de Gimnasia Rítmica a celebrar en Lugo tendrá numerosa e importante representación del “Agarimo” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6988,2024-05-14,2312,El club de gimnasia rítmica “Agarimo” paricipará el próximo dìa 26 en el Campeonato Gallego de la especialidad que se celebrará en Lugo y tras haber clasificado a una buena cantidad de sus gimnastas tanto grupos como indiviuales,2024-05,2024
Carriola de Marín,"Cuatro playas: Portocelo, Mogor, Aguete y O Santo,  mantienen la Bandera Azul que garantiza su calidad medioambiental - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6946,2024-05-08,2263,"El rosario de playas marinenses que se inicia en Portocelo y llega hasta “O Santo-A Coviña” a excepción de la de Loira, contarán un año más con las banderas azules que garantizan su calidad medioambiental.",2024-05,2024
Carriola de Marín,"Fallece Doña María González Torres, a los 94 años de edad - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6970,2024-05-11,2260,"La funeraria LA FE informa que en la sala de velaciones número2del tanatorio San Marcos en Marín se encuentran los restos mortales deDoña María González Torres,fallecidahoydía11de mayo, hasta el momento de su traslado ,mañana domingodía12 de mayoa lasCUATRO Y MEDIAde la tarde,al Cementerio Municipal de A Raña para su inhumación.",2024-05,2024
Carriola de Marín,"El turismo en Marín, la gran asignatura pendiente - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7025,2024-05-20,2208,"La visita fugaz, como por otra parte son las escalas de los cruceros en cualquier puerto del mundo salvo raras excepciones, del ""Amera"" a Marín ha suscitado opiniones de todo tipo. Y un seguidor de Carriola, ""Ojiplático"" nos ha enviado la suya que reproducimos a continuación sin entrar ni salir en su contenido como es la norma de esta página cuando las opiniones son libres y, sobre todo, respetuosas :",2024-05,2024
Carriola de Marín,"La amenaza de lluvia deslució la mañana de maios cuya fiesta se traspasó, por la tarde al concurso celebrado en el Multiusos - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6915,2024-05-01,2202,"El tiempo climatológico en clara amenaza de lluvia aunque durante la mañana estuvo prácticamente ausente, deslució la mañana de maios sobre todo porque la organización decidió que los barcos no comparecieran y se fueran al resguardo directamente al multiuso",2024-05,2024
Carriola de Marín,El deporte del boxeo tiene su capital este largo fin de semana en el pabellón San Narciso con la celebración del “IV Open Villa de Marín” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7001,2024-05-16,2192,"Tras un mes de trabajo duro por parte del club encargado de la organización, el IV Open Villa de Marín ya es una realidadque va a reunir  más de 500 boxeadores, técnicos y árbitros, amén de sus acompañantes de aquí y llegados de otras localidades.",2024-05,2024
Carriola de Marín,El “IV Open Villa de Marín” de boxeo superó todas las previsiones de participacion y organización con 200 combates realizados - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7035,2024-05-21,2175,"El IV Open Villa de Marín apuntaba alto en sus pronósticos y tras su finalización se puede decir que se han superado.El boxeo volvió a inundar las calles de Marín, pero esta vez más días y con más gente.",2024-05,2024
Carriola de Marín,"El equipo “Galefén”, del club Marín Futsal, asciende a tercera división tras vencer brillantemente al Leis por 4 a 0 - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6979,2024-05-11,2172,"Ascenso histórico en el Marín Futsal. ElGalefén Marinderrotó por 4-0 al Leis Pontevedra B, proclamándose campeón del Grupo Sur o grupo 2 de Preferente, con lo que consiguió el",2024-05,2024
Carriola de Marín,El “Museo do Mar” presenta la celebración del “I Festival do Cine do Mar” entre los días 21 y 25 de este mes de mayo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6992,2024-05-15,2167,"El mar y sus circunstancias llenará el contenido del “I Festival de Cine do Mar” que ayer fue presentado en el Museo do Mar de Marín en presencia de sus directivos y de la concejala del ayuntamiento Marián Sanmartín, acto en cuyo transcurso se explicó el contenido de la programación del evento.",2024-05,2024
Carriola de Marín,"""O Pereiro"" cumplió un año más la tradición de honrar a San Diego, el santo franciscano que tiene allí su capilla desde hace más de 300 años - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7027,2024-05-20,2166,Esta actividad ha sido posible gracias al patrocinio y subvención del Plan Social Ence,2024-05,2024
Carriola de Marín,Sorteadas entre los clientes del comercio local las cien tarjetas regalo por valor de 50 euros con ocasion del Día de la Madre - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6940,2024-05-07,2146,,2024-05,2024
Carriola de Marín,Antonio Fernández un jugador de padel con experiencia que nos ofrece su visión de este completo deporte para todos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7092,2024-05-30,2140,"La “Liga Ranking Padel” que tiene en las pistas del colegio San Narciso una importante incidencia con más de ciento cincuenta jugadores inscritos es una muestra del crecimiento de este deporte que sin duda, va a más,.",2024-05,2024
Carriola de Marín,La afición arropa al Marín CF en San Pedro con la esperanza del ascenso - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7022,2024-05-19,2131,"El partido se celebra a las 18:30 de esta tarde, y el equipo depende de sí mismo para ascender",2024-05,2024
Carriola de Marín,"La segunda edición del “John Balan Fest” entre los días 29 y 31 de agosto, ofrecerá grandes novedades audiovisuales - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6944,2024-05-08,2130,"“John Balan Fest”abre la convocatoria a obras audiovisuales gallegas e internacionales para este verano. Hasta el 31 de mayo la organización mantendrá el plazo de inscripciones, aunque habrá otro plazo hasta el mes de julio para aquellas producciones que no lleguen a tiempo.Al igual que en la edición anterior, serán tres jornadas de actividades que tendrán lugar los días 29, 30 y 31 de agosto.Las bases pueden consultarse en la página webwww.johnbalanfest.como en el perfil de instagram @johnbalanfest",2024-05,2024
Carriola de Marín,"En el plazo de un mes deberá estar operativo “skatepark” del Parque Azul, iniciadas ya las obras de su remodelación - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7037,2024-05-22,2125,"Las obras de remodelación y mejora del“skatepark”el Parque Azul se han puesto en marcha por la empresa adjudicataria de la contrata para su realización, “O Rosal”, que tiene u mes de plazo para su finalización",2024-05,2024
Carriola de Marín,El Club Inmare pone fin al mes de la gimnasia rítmica en Marín con el “Torneo Interescuelas Club Marusía” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7036,2024-05-22,2115,"El pasado fin de semanatuvo lugar la II fase sur, del“6º Torneo Interescuelas del Club Marusia”, organizado por el club In Mare en colaboración con el ayuntamiento de Marín.",2024-05,2024
Carriola de Marín,La Agencia Municipal de Empleo y Desarrollo Local se traslada al edificio del balcón desde su actual ubicación en Briz - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6924,2024-05-04,2115,"Las personas interesadas en hacer cualquier consulta al respecto del funcionamiento de esta agencia municipal podrán hacerlo a travès del teléfono886 204 352, o del correo electrónicoaedlmarin@concellodemarin.es",2024-05,2024
Carriola de Marín,Exhibición del joven gimnasta marinense Roi Bouzas que revalidó su título de Campeón Gallego de gimnasia rítmica - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7074,2024-05-27,2083,,2024-05,2024
Carriola de Marín,Patricia Piñeiro Rivas  ganadora del tercer sorteo de la campaña Estrela recogió ayer su premio en la pescadería Begoña - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6923,2024-05-04,1984,,2024-05,2024
Carriola de Marín,Casi medio centenar de alumnos del colegio SEI San Narciso celebra la ceremonia de su graduación de Bachillerato - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7069,2024-05-26,1974,,2024-05,2024
Carriola de Marín,El juvenil “Autobox” del Club Marín asciende a la Liga Gallega tras derrotar al Pazos de Borbén por penaltis - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7020,2024-05-19,1952,"Árbitros: José Manuel Roldan. Cartulinas amarillas a Corri, por bando local, y al meta Lois, Alex y Xoel, por bando visitante.",2024-05,2024
Carriola de Marín,"El grupo “Cantareir@s” de Marín rinde un homenaje póstumo a José Pombo Arosa, gaiteiro del grupo recientemente fallecido - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7098,2024-05-31,1950,"El atrio parroquial de Marín acogió ayer un sencillo pero emotivo homenaje de recuerdo a José Pombo Arosa, recientemente fallecido pero que formaba parte del grupo “Cantareir@s de Marín” que dirige el gaiteiro moderno Toni.",2024-05,2024
Carriola de Marín,El Marín Club de Fútbol necesita el apoyo de la afición para conseguir el ascenso - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7015,2024-05-18,1926,"Si los franjiazules consiguen la victoria en el partido, que comienza a las 18:30, ascenderán automáticamente a Primera División Autonómica porque Domaio y Xuventude Sanxenxo, tercer y cuarto clasificados, se enfrentan entre sí",2024-05,2024
Carriola de Marín,El Concello se decide por fin a recuperar la senda de las mámoas bajo la experta mano de Juan Castro de “Anta de Moura” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6911,2024-05-01,1918,"Mil y una vez se ha criticado el lamentable estado cuando no la pérdida parcial o total de monumentos prehistóricos como las mámoas que abundan por las zonas altas del concello y, en el entorno del Lago Castiñeiras y parece que ha llegado el momento de su recuperación",2024-05,2024
Carriola de Marín,"Las parroquias de Marín y Santomé recordarán esta semana al cura párroco Don Álvaro Rodríguez, fallecido el pasado año - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7085,2024-05-29,1889,"El tiempo corre que vuela y, aunque parece que fue ayer, hace ya un año que se nos fue Don Álvaro Rodríguez, cura párroco de Santo Tomé de Piñeiro en el último tramo de su sacerdocio pero también muy próximo a la parroquia de Marín-centro",2024-05,2024
Carriola de Marín,Fallece Doña María del Carmen Boullón Argibay a los 83 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7104,2024-05-31,1884,"La funeraria SAN MARCOS comunica que en la sala 4 del tanatorio San Mauro en Pontevedra se velan los restos mortales deDoña María del Carmen Boullón Argibay,fallecida ayer día 30, hasta el momento de su traslado para su incineración en la intimidad familiar, que se efectuaráhoy viernesdía31a lascuatro y cuartode la tarde en la intimidad familiar.",2024-05,2024
Carriola de Marín,"Las cadetes del Marín Futsal, equipo “Enrique y Novas” a la final del campeonato gallego al vencer al F.S. Castro, de Lugo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6912,2024-05-01,1871,Árbitra:Lucia Couso y Lucía Rodríguez (mesa). Cartulinas amarillas a Dany (minuto 48.54) y Mencía (minuto 41.38).,2024-05,2024
Carriola de Marín,O Museo Torres prepara una exposición fotográfica de Xulio Gil que será inaugurada  mañán dia 8 ás seis da tarde - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6939,2024-05-07,1869,"Mañán martes, día 8de maio terá lugar no Museo Municipal Manuel Torres de Marín ainauguración da exposición do fotógrafodo matemático e artista fotógrafo, Xulio Gil.",2024-05,2024
Carriola de Marín,El Marín C.F (histórico) a un solo paso del ascenso a la primera división autonómica a falta del partido contra el Campañó en San Pedro - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6989,2024-05-14,1868,"En nuestra Carriola de ayer adelantábamos la magnífica noticia del buen resultado del Marìn C.F. que habiendo ganado su partido en Zacande, quedaba al borde del ascenso de categoría gesta que se conseguiría con un solo año en el paso por la actual segunda división a la que ascendió el pasado año",2024-05,2024
Carriola de Marín,Cinco medallas e unha destacada actuación dos remeiros do Ría de Marín na “XXX Copa Nacional de Primaveira” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6987,2024-05-14,1841,"Osremeiros do club marinenseproclámanse o segundo club máis laureado da competición, con5 medallas no peto e uns meritorios 4º, 6ºe 7º postos,na súa participaciónesta fin de semana na XXXI Copa Primavera de Remo.",2024-05,2024
Carriola de Marín,"El ENCE Marín Futsal se juega la vida mañana  en A Raña donde, ganando el partido confirmará su permanencia en la categoría - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7059,2024-05-25,1840,"Con la jornada final en Primera División Femenina llega el horario establecido por la RFEF en partidos en los que se juega algo: en este caso, las 18.30 horas. Por lo tanto, el Ence Marín disputará uno de los partidos más importantes de sus tres temporadas en la élite a las seis y media de la tarde de mañana sábado en su escenario habitual, el Pabellón de A Raña.",2024-05,2024
Carriola de Marín,El equipo cadete femenino del Marín Futsal viajará a Alcorcón para jugar la fase previa del Campeonato de España - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7079,2024-05-28,1837,Alcorcón es la sede de la fase previa del Campeonato de España cadete femenino de fútbol sala en el que estará elEnrique y Novas Marín Futsaldespués de haber quedado campeón gallego.,2024-05,2024
Carriola de Marín,La Comunidad de Montes de San Xulián actúa en beneficio del entorno resolviendo problemas de los vecinos de la parroquia - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7072,2024-05-27,1830,"La Comunidad de Montes de San Xulián realiza una batería de actuaciones en diversos puntos de la parroquiadonde, en las últimas semanas se llevaron a cabo diversas labores de mejoras del entorno",2024-05,2024
Carriola de Marín,El Pabellón de A Raña acogió los dos primeros eventos del mes de la gimnasia rítmica: Torneo “In Mare” y el “X Intercentros” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6934,2024-05-06,1821,El Pabellón de A Raña acogió los dos primeros eventos del mes de la gimnasia rítmica: Torneo “In Mare” y el “X Intercentros”,2024-05,2024
Carriola de Marín,Felipe Rea estrena en Cambre su obra sinfónica con gaita “Alma; non deixes de soñar” el próximo Día das Letras Galegas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6974,2024-05-12,1814,El virtuoso gaiteiro y compositor marinense FelipeRea da un paso más en su exitosa carrera musical con la presentación de su obra sinfónica“Alma; non deixes de Soñar”en el concello de Cambre y con la banda de música “Sementeira,2024-05,2024
Carriola de Marín,O Ateneo entrega os premios do concurso escolar “Marín Conta” nun acto no que o trío “Aghruo” ofreceu un entrañable concerto - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7004,2024-05-17,1782,O Ateneo Santa Cecilia programou con acerto un anticipo da celebración do “Día das Letras Galegas” celebrando na Biblioteca Pública Municipal Vidal Pazos o acto de entrega dos premios aos escolares do concurso “Marín Conta”,2024-05,2024
Carriola de Marín,Alumnos del Obradoiro de Emprego de Marín visitan las instalaciones pesqueras del Puerto - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7014,2024-05-18,1760,,2024-05,2024
Carriola de Marín,"Merecido reconocimiento a Domingo Barros Montáns, un luchador por los derechos de los trabajadores - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6914,2024-05-01,1759,"Y, aprovechando la celebración del“1 de Mayo”. la “Unión Comarcal de Pontevedra, Arosa y Deza”, le rindió ayer un homenaje con asistencia de muchisimas personas de alguna manera relacionadas con el sindicato y con el propio Barros Montáns de las que el homenajeado recibió, emocionadamente,  el especial cariño y reconocimiento por su tran dilatada labor sindical. Más que merecido homenaje.",2024-05,2024
Carriola de Marín,Cinco gimnastas del club “Vila de Marín” compiten en Pamplona y su entrenador Adrián Soliño se proclama subcampeón de España en Portugal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6990,2024-05-15,1743,,2024-05,2024
Carriola de Marín,El próximo domingo se celebra el Día de Corpus y los vecinos del itinerario procesional se afanan en los preparativos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7080,2024-05-28,1725,Las alfombras florales volverán a cubrir y lucir las calles del itinerario procesional entre los dos templos parroquiales el próximo domingo en que se pronostica una jornada de sol y buen tiempo que engrandecerá la jornada.,2024-05,2024
Carriola de Marín,Mantenerse en la Primera División depende de un triunfo esta tarde a las seis y media en A Raña para el EnceMarín Futsal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7062,2024-05-25,1723,Horario unificado y respaldo de los aficionados locales,2024-05,2024
Carriola de Marín,Team Thunder se ve obligado a anticipar el cierre de la inscripción para el “IV Open Villa de Marín” al superar las 300 plazas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6945,2024-05-08,1716,"Unos días antes de finalizar el plazo de inscripción, el equipo técnico del clubTeamThunder ha decidido cerrar las inscripciones delIV Open Villa de Marín por haber completado las plazas que puede soportar la organización.",2024-05,2024
Carriola de Marín,El histórico Marín C.F. se encamina hacia el ascenso de categoría al vencer al Zacande F.C. por 1 a 2 goles - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6982,2024-05-13,1702,"Árbitro: Estela Gómez Castro con Juan Navazas y Borja Gómez ( Colegio de Pontevedra ) . Expulsó con tarjeta roja directa a Carlos Fariña en el minito 72 . Amonestó con tarjeta amarilla a Javi Bascoy , Edgar , Alex Fernández y Aarón , por bando local , y a Javi Mariño y Bieito , por el bando visitante .",2024-05,2024
Carriola de Marín,Perfecto Villanueva inicia las obras de restauración de la Torre del Reloj aledaña al antiguo templo parroquial - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7070,2024-05-26,1651,En la mañana de ayer se iniciaron las obras de restauración de la Torre del Reloj cuyo concurso de adjudicación correspondió a la oferta de la empresa“Perfecto Villanueva”en la cantidad de algo más de 34.700 euros. Más el correspondiente IVA.,2024-05,2024
Carriola de Marín,O “I Festival Cine do Mar” entra na recta final tras a emotiva xornada de onte co homenaxe ás mulleres traballadoras do mar - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7055,2024-05-24,1637,"O “Festival Cine do Mar” que organiza o Museo do Mar de Marín co patrocinio de OPROMAR, o Concello de Marín e outras diversas entidades entra na recta final sendo hoxe a xornada dos novos creadores e despois do día de onte en que estiveron presentes mulleres que dedicaron a vida a traballar no duro oficio do mar directa ou indirectamente",2024-05,2024
Carriola de Marín,"Las gimnasts del “Agarimo”, clasificadas la pasada fin de semana, competirán el domingo en el Campeonato Gallego de Lugo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7042,2024-05-23,1628,El club de gimnasia rítmica “Agarimo” llevará el próximo domingo al Campeonato Gallego a celebrará en Lugo a sus gimnastas tras el buen papel realizado el pasado fin de semana en el Memorial Lorena Reboredo. El sábado será Alex el que participará pero en el Campeonato de España de Ourense,2024-05,2024
Carriola de Marín,Rescatan varios gatos recién nacidos y uno de ellos muerto que fueran arrojados a un contenedor en la zona de Portocelo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7041,2024-05-23,1620,"El caso suscitó la firme condena de la concejala de Medio Ambiente, Marián Sanmartín quien se comprometió a ayudar económicamente a la asociación que se hizo cargo de ellos",2024-05,2024
Carriola de Marín,Sergio Troitiño quinto clasificado en el Campeonato de Europa tras caer en el combate con el turco del que recibió un golpe en la nariz - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6966,2024-05-10,1602,"Fue el primer Campeonato de Europa al que asistíaSergio Troitiño Amoedo en el que se clasificó en el quinto puesto habiendo tenido enfrente a los mejores competidores europeos y con el problemas de un golpe en la nariz, claramente antirreglamentario, recibido en su última pelea",2024-05,2024
Carriola de Marín,El “Espazo Emprendedor” del Parque Azul pasará de tener dos  a ocho despachos con nuevas bases de utilización - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6965,2024-05-11,1586,"El“Espacio Emprendedor” que se ubica en el Parque Azuly que tiene la misión de promocionarla economía colaborando con aquellas personas que quieren intentar poner en marcha sus ideas y proyectos, tiene en la actualidad dos despachos y, desde la concejalía de economía se anuncia que próximamente pasarán a ocho",2024-05,2024
Carriola de Marín,O concurso de maios e embarcacións será no Multiusos do Mercado a partir das cinco da tarde pola previsión de chuva - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6913,2024-05-01,1565,O mal tempo empeñouse este ano en perxudicar todas as festas desde o nadal ata hoxe pasando polo entroido en que a amenza de auga do ceo foi a constante e a determnante tamén da participación popular,2024-05,2024
Carriola de Marín,ENCE financia la adquisición de loza sanitaria para los servicios públicos del Lago atendiendo la solicitud de “San Xulián” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6963,2024-05-11,1564,"La Comunidad de Montes de San Xuliánquiere mostrar públicamente suagradecimiento a ENCE al haber contemplado en su Plan Social, su solicitud de ayuda para adquirir loza sanitaria que mejorará sensiblemente los servicios públicos del Lago Castiñeiras",2024-05,2024
Carriola de Marín,Hoy reabre el furancho Iglesario de Cela después de un parón por causa de fuerza mayor - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7106,2024-05-31,1560,Tuvo que interrumpir su trabajo en Abril después de dos fines de semana de apertura por un problema personal grave,2024-05,2024
Carriola de Marín,Brillante comenzo do “I Festival de Cine do Mar” con presencia da madriña do evento María Vázquez e a súa película “Matria” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7039,2024-05-22,1548,"Non podía empezar mellor o “I Festival de Cine do Mar” que, organizado polo Museo do Mar de Marín xa que na xornada inaugural contou coa presencia da artista María Vázquez que amadriña o evento, e coa proxección de “Matria” na que Vázquez deixou patente a súa calidade interpretativa e concitou numerosos aplausos ao final da proxección.",2024-05,2024
Carriola de Marín,Nueva discrepancia del PSOE que acusa a María Ramallo de opacidad en temas urbanísticos exigiéndole transparencia - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6932,2024-05-05,1539,"Manuel Pazos, portavoz do PSOE en Marín denunicia que”En los últimos años María Ramallo le ha cogido gusto a ocultar todas las modificaciones relacionadas con el urbanismo. Tras ocultar la modificación del PXOM en beneficio del colegio San Narciso o la realizada en el solar de las monjas, el otro día nos enterábamos de que estaba también en tramitación una nueva modificación que ha estado ocultando durante meses. Desconfiamos de quien oculta y le aconsejamos que en materia de urbanismo lo mejor es la transparencia",2024-05,2024
Carriola de Marín,El equipo cadete “Enrique y Novas Marín Futsal” se proclama campeón gallego de la liga tras vencer al Amarelle por 5 a 2 - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6936,2024-05-06,1514,"Enrique y Novas Marín;: Ainoa, Clara, Uxía, Dany y Sabela, cinco inicial, Ainhoa, Sela, Pili, Yaiza, Flavia, María y Aitana.",2024-05,2024
Carriola de Marín,Las cometas llenarán de color y movimiento el cielo del Paseo Marítimo Alcalde Blanco con un festival organizado por “La Cantina del Muelle” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7045,2024-05-23,1513,"Alfonso Díaz organiza desde su establecimiento de hostelería“La Cantina del Muelle”en el Paseo Marítimo Alcalde Banco Solla, un curioso y con toda seguridad vistoso acontecimiento que denomina“Festival de Cometas”, reuniendo a especialistas en la materia que harán volar sus creaciones durante la jornada, desde las once de la mañana a las ocho de la tarde.",2024-05,2024
Carriola de Marín,El acceso al puerto de Aguete por la calle Gago de Mendoza mejora la iluminación y el acceso peatonal con una acera adecuada - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7066,2024-05-26,1507,"La calle “Gago de Mendoza” que fue debidamente ancheada y preparada en tiempos del fallecido conselleirto José Cuíña siendo alcalde de Marín, Aris Leiro, ha mejorado ahora con la construcción de una acera y también una adecuada iluminación pública",2024-05,2024
Carriola de Marín,Próxima a finalizar la obra de aparcamiento disuasorio que la Xunta construye en las próximidades del Cementerio de Campo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7038,2024-05-22,1503,Cuestión de días o semanas será lo que resta a las obras de construcción del aparcamiento al que la Xunta de Galicia decidió convertir la explanada de unos 3.000 metro cuadrados existente frente al Cementerio de O Campo,2024-05,2024
Carriola de Marín,La Cantina del Muelle ofreció ayer un gran espectáculo de color en el Paseo Marítimo sobre el que volaron numerosas cometas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7073,2024-05-27,1499,La cantina del Muelle que regenta Fonso Díaz ofreció durante la mañana y la tarde de ayer el espectáculo de color y fantasía del vuelo de numerosas cometas sobre el Paseo Marítimo Alcalde Blanco Solla.,2024-05,2024
Carriola de Marín,"“Voltar do mar” e “Vogar”, premios sardiña de ouro e prata e os colexios “Carballal” e “Sequelo” premiados co Rodaballo de Ouro e a Mención especial - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7067,2024-05-25,1481,"Rematou o “I Festival de Cine do Mar” auspiciado polo “Museo do Mar” de Marín co apoio de OPROMAR, o Concello e outras entidades e, o derradeiro acto, tivo lugar esta tarde coa entrega dos premios de certamen e as últimas proxeccións cinematográficas.",2024-05,2024
Carriola de Marín,El Concello de Marín adjudica la limpieza de playas para el Verano por más de 150.000 euros en dos temporadas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7008,2024-05-17,1481,La empresa adjudicataria será la encargada de la limpieza durante los próximos dos año por un importe de 154.172 euros,2024-05,2024
Carriola de Marín,Intenso partido de la tercera división del “Ranking Padel” con participación de cuatro jugadores de la parte alta de la tabla- - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7053,2024-05-24,1459,"En el primer set se enfrentabanRafa Lealy José CamiñacontraSebasyFélix, un resultado de 3-6 para estos últimos en el cual los primeros juegos fueron muy disputados e igualados. En el segundo set, Rafa y Sebas contra José y Félix, llevándose estos últimos la victoria con un claro 6-2, achacando la victoria a la falta de acierto de Rafa y Sebas contra un buen entendimiento por parte de José y Félix.",2024-05,2024
Carriola de Marín,Aarón González y Carla representarán a Galicia en el campeonato de España de élite - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7076,2024-05-28,1452,Los boxeadores del clu Team-Thunder se las vieron este pasado fin de semana con sus riales en los campeonatos gallegos celebrados en Noia obteniendo realizando un buen papel a pesar de que en algún caso la suerte no estuvo dellado del boxeador marinense. Sí hay que constatar la clasifiación de Aarón y Carla para el Campeonato de España de pesos medios representando a Galicia,2024-05,2024
Carriola de Marín,Las obras en el polideportivo de A Cañota darán comienzo esta misma semana con una inversión superior a os 630.000 euros - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7033,2024-05-21,1445,"El pabellón polideportivo de A Cañota va a ser reformado y renovado en breve según información que nos sirve el gobierno local recordando que la inversion que se realizará en esta impornae instalación deportiva supera los 660.000 euros para mejorar la eficiencia energética, habitabilidad y accesibilidad de todo el completo",2024-05,2024
Carriola de Marín,El histórico Marín C.F. convoca a sus socios a una Asamblea General tras haber conseguido en ascenso de categoría - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7091,2024-05-30,1430,Hay que llegar a mediados de agosto con los deberes hechos para afrontar la nueva temporada del campeonato de fútbol un escalón más arriba tras el ascenso del equipo a la Primera División Autonómica,2024-05,2024
