source,date,link,n_comments,title,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes
Cousas de Carragal,2024-03-03T08:47:00,https://cousasdecarragal.blogspot.com/2024/03/marin-defunciones-fallecimiento-de-la.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA CONSUELO VEIGA NOVEGIL A LOS 93 AÑOS DE EDAD,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-29T12:11:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de-la_29.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA MARÍA DEL RÍO PEQUEÑO A LOS 94 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-29T08:15:00,https://cousasdecarragal.blogspot.com/2024/02/marin-jueves-29-de-febrero-de-2024-el.html,0,"MARÍN, JUEVES, 29 DE FEBRERO DE 2024. EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-28T08:46:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de-la_28.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA ELVIRA CASTRO BOULLOSA A LOS 91 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-26T18:36:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de-la_26.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA CENTENARIA JOSEFA PÉREZ DOPAZO A LOS 100 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-26T07:45:00,https://cousasdecarragal.blogspot.com/2024/02/marin-carmen-adan-en-el-dia-de-rosalia.html,0,"MARÍN, CARME ADÁN EN EL DÍA DE ROSALÍA. POR ANGEL G. CARRAGAL",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-24T21:14:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-del_24.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DEL SEÑOR PEDRO PARDAVILA DE LOS SANTOS A LOS 91 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-22T09:56:00,https://cousasdecarragal.blogspot.com/2024/02/marin-el-semanal-de-carragal-resumen-de.html,0,MARÍN. EL SEMANAL DE CARRAGAL. RESUMEN DE LAS NOTICIAS DESTACADAS.,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-20T08:48:00,https://cousasdecarragal.blogspot.com/2024/02/marin-la-regeneracion-del-lago-de.html,0,"MARÍN. LA REGENERACIÓN DEL LAGO DE CASTIÑEIRAS, VA 'PA LARGO'. POR ANGEL G. CARRAGAL",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-18T08:33:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de_18.html,0,"MARÍN, DEFUNCIONES. FALLECIMIENTO DE MANUEL PIÑEIRO (100 AÑOS), PURIFICACIÓN LACUEVA (73 AÑOS) Y DOLORES PEREIRA (87 AÑOS)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-17T15:14:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de-la_17.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA PURIFICACIÓN LACUEVA FERNÁNDEZ A LOS 73 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-15T09:31:00,https://cousasdecarragal.blogspot.com/2024/02/marin-el-semana-de-carragal-resumen-de.html,0,MARÍN. EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-14T08:15:00,https://cousasdecarragal.blogspot.com/2024/02/marin-san-valentin-cuaresma-miercoles.html,0,"MARÍN. SAN VALENTÍN, CUARESMA, MIÉRCOLES DE CENIZA Y 'ENTERRO DA SARDIÑA'. FELIZ DÍA",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-12T08:42:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-funerales-por-carmen.html,0,"MARÍN. DEFUNCIONES. FUNERALES POR CARMEN GONZÁLEZ, ANTONIO GARRIDO Y CARMEN VILLANUEVA. DEP",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-12T08:02:00,https://cousasdecarragal.blogspot.com/2024/02/marin-o-enterro-da-sardina-lucio.html,0,MARÍN. 'O ENTERRO DA SARDIÑA' LUCIÓ TRADICIÓN EN FITUR. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-11T10:01:00,https://cousasdecarragal.blogspot.com/2024/02/marin-feliz-carnaval-programa-del.html,0,MARIN. FELIZ CARNAVAL. PROGRAMA DEL ENTROIDO MARIN 24,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-11T09:46:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimientos-manuel.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTOS. MANUEL SANTOS JUNCAL. ANTONIO GARRIDO GARCIA. ANTONIO REY PARATCHA Y CARMEN VILLANUEVA AQUINO. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-10T19:58:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-del_10.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DEL SEÑOR MANUEL SANTOS JUNCAL A LA EDAD DE 85 AÑOS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-10T13:38:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-del.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DEL SEÑOR ANTONIO GARRIDO GARCÍA (FILLO DE ASO) A LOS 92 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-09T14:46:00,https://cousasdecarragal.blogspot.com/2024/02/marin-aviso-importante-la-lluvia-obliga.html,0,MARIN. AVISO IMPORTANTE. LA LLUVIA OBLIGA A CAMBIOS EN EL PROGRAMA DEL CARNAVAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-09T08:31:00,https://cousasdecarragal.blogspot.com/2024/02/marin-el-carnaval-da-comienzo-con.html,0,MARÍN. EL CARNAVAL DA COMIENZO CON CÁNTICOS DE TABERNA.,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-08T10:40:00,https://cousasdecarragal.blogspot.com/2024/02/marin-8-de-febrero-de-2024-el-semanal.html,0,"MARIN, 8 DE FEBRERO DE 2024.  EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-03T08:31:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de-la.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA PERFECTA TORRES ESTÉVEZ A LOS 90 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-03T08:14:00,https://cousasdecarragal.blogspot.com/2024/02/marin-aguete-y-seixo-celebran-hoy-el.html,0,MARIN. AGUETE Y SEIXO CELEBRAN HOY EL DÍA DE SAN BLAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-02T09:11:00,https://cousasdecarragal.blogspot.com/2024/02/marin-axenda-la-carreira-do-truco-y.html,0,MARÍN AXENDA. A CARREIRA DO TRUCO E AS ACTIVIDADES PREPARATORIAS 'DO ENTROIDO' NO ATENEO,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-01T09:15:00,https://cousasdecarragal.blogspot.com/2024/02/marin-jueves-1-de-febrero-de-2024-el.html,0,"MARÍN, JUEVES 1 DE FEBRERO DE 2024.  EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-02-01T07:41:00,https://cousasdecarragal.blogspot.com/2024/02/marin-defunciones-fallecimiento-de.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE JULIÁN GARCÍA FREIRÍA A LOS 47 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-29T15:57:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-de-la_26.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA JOSEFA AREA MOREIRA A LOS 94 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-29T08:06:00,https://cousasdecarragal.blogspot.com/2024/01/marin-en-el-mes-de-daniel-r-castelao.html,0,MARÍN. EN EL MES DE DANIEL R. CASTELAO. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-29T08:00:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-de-la_29.html,0,MARIN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA EDELMIRA PIDRE CALVIÑO A LOS 88 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-26T08:36:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-de_26.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE EMILIO SANJORGE FERNÁNDEZ A LOS 63 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-25T10:00:00,https://cousasdecarragal.blogspot.com/2024/01/marin-o-semanal-de-carragal-resumen-de.html,0,MARÍN. O SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-22T08:46:00,https://cousasdecarragal.blogspot.com/2024/01/marin-el-mal-llamado-cruceiro-das-cinco.html,0,MARIN. EL MAL LLAMADO 'CRUCEIRO DAS CINCO CALLES' POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-20T09:53:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-de_20.html,0,MARIN. DEFUNCIONES. FALLECIMIENTO DE MARÍA DEL CARMEN CASTIÑEIRAS SANMARTÍN A LOS 83 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-18T10:31:00,https://cousasdecarragal.blogspot.com/2024/01/marin-el-semanal-de-carragal-resumen-de_18.html,0,MARIN. EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-15T08:52:00,https://cousasdecarragal.blogspot.com/2024/01/marin-las-cangas-de-petanca-prometidas.html,0,MARÍN. LAS CANCHAS DE PETANCA PROMETIDAS. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-13T09:40:00,https://cousasdecarragal.blogspot.com/2024/01/marin-donde-ir-fin-de-semana-stock.html,0,MARÍN. ¿A DÓNDE IR? . FIN DE SEMANA. STOCK MARIN Y FESTA DO TORRESMO EN ARDÁN,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-11T10:14:00,https://cousasdecarragal.blogspot.com/2024/01/marin-el-semanal-de-carragal-resumen-de_11.html,0,MARÍN. EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-10T08:42:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-del.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DEL SEÑOR DOMINGO OTERO CAPELO A LOS 78 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-08T07:51:00,https://cousasdecarragal.blogspot.com/2024/01/marin-el-parking-subterraneo-va-pa.html,0,MARÍN. EL PARKING SUBTERRÁNEO 'VA PA LARGO'. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-07T08:48:00,https://cousasdecarragal.blogspot.com/2024/01/marin-la-parroquia-de-san-xulian.html,0,MARÍN. LA PARROQUIA DE SAN XULIÁN CELEBRA HOY LA FESTIVIDAD DE SU SANTO PATRÓN. FELICIDADES,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-06T08:42:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-de-la.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA PURIFICACIÓN SEIJO (79 AÑOS) Y JOSÉ MANUEL GARCÍA (87 AÑOS). DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-05T19:57:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-ultima-hora.html,0,MARÍN. DEFUNCIONES. ÚLTIMA HORA. FALLECIMIENTO DEL SEÑOR JOSÉ MANUEL GARCIA FERREIRA A LOS 87 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-05T12:50:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-del-dia-fallecimiento_5.html,0,MARIN. DEFUNCIONES DEL DÍA. FALLECIMIENTO DE PURIFICACIÓN SEIJO DOMINGUIEZ (PURI A CHAMBRICAS) A LOS 79 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-05T08:21:00,https://cousasdecarragal.blogspot.com/2024/01/la-magia-de-los-reyes-de-oriente.html,0,LA MAGIA DE LOS REYES DE ORIENTE INUNDARÁ HOY LAS CALLES DE MARÍN,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-05T07:58:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimientos-de.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTOS DE ARTURO ACUÑA IGLESIAS (87 AÑOS) Y MANUEL CASTRO RODRÍGUEZ (87 AÑOS). DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-04T08:05:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-del-dia-fallecimiento.html,0,"MARÍN. DEFUNCIONES DEL DÍA. FALLECIMIENTO DE SEBASTIÁN FERNÁNDEZ  (O PANCHITO), ARTURO ACUÑA (PALLEIRO) Y MANUEL CASTRO (O DE LISA)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-04T07:50:00,https://cousasdecarragal.blogspot.com/2024/01/marin-el-semanal-de-carragal-resumen-de.html,0,MARÍN. EL SEMANAL DE CARRAGAL. RESUMEN DE NOTICIAS DESTACADAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-03T16:59:00,https://cousasdecarragal.blogspot.com/2024/01/marin-defunciones-fallecimiento-de.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE SEBASTIÁN FERNÁNDEZ LÓPEZ (O PANCHITO) A LOS 60 AÑOS DE EDAD.,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2024-01-02T07:57:00,https://cousasdecarragal.blogspot.com/2024/01/marin-el-si-es-si-las-piscinas-de-agua.html,0,MARÍN. EL 'SÍ ES SÍ'   A LAS PISCINAS DE AGUA SALADA. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2023-12-30T09:15:00,https://cousasdecarragal.blogspot.com/2023/12/marin-defunciones-fallecimiento-de-jose_30.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE JOSÉ CARLOS CARABELOS PÉREZ (CHALS) A LOS 61 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
