source,date,link,n_comments,title,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes,fecha_filtrado,filtro_aplicado
La Voz de Galicia,2025-05-12T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/sanxenxo/2025/05/12/visita-numero-13-juan-carlos-i-sanxenxo-segunda-residencia-rey-emerito-sitio-hizo-pregunta-incomoda-mundo/00031747044272132697142.htm,11,"La visita número trece de Juan Carlos I a Sanxenxo, su segunda residencia y el sitio donde quiso saber si seguía siendo el rey",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,lbic1293,,hace 17 días.,lbic1293 Responde a jmes1353680064. Claro el emérito no trató de tonto a nadie ni se rió de nadie. Los delincuentes siempre se tienen simpatía entre ellos,15,6,David Carradine,,hace 17 días.,"David Carradine Responde a jmes1353680064. No se moleste, le tratan como lo que es.",7,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-05-06T00:00:00,https://www.lavozdegalicia.es/noticia/vigo/2025/05/06/banco-alimentos-busca-800-voluntarios-dos-grandes-recogidas/0003_202505V6C3995.htm,1,El Banco de Alimentos busca 800 voluntarios para dos grandes recogidas,Paco Calbopez,,hace 24 días.,Paco Calbopez Para que luego tiren con parte del género porque a algunos no les gusta lo que reciben. Ya ni hablemos del que va a recoger con el BMW en la puerta ...,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-04-17T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2025/04/17/refuerzos-verano-marcha-llegan-curriculos/0003_202504P17C1991.htm,1,"Los refuerzos de verano para los chiringuitos ya están en marcha: «Cada año es más difícil, recibimos menos currículos»",mgue7386,PONTEVEDRA,,"hace un mes. Y digo yo ¿no influirá ,las horas a trabajar y el sueldo ? por que tal como lo explica en una bicoca de chollo y aún así no consiguen personal ,algo falla ¿,estarán cobrando más en el paro ,que currando ?se de muchos casos que es así .",1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-04-11T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2025/04/11/viudo-83-anos-inventa-propio-marketing-vender-chale/0003_202504P11C3993.htm,9,"El viudo de 83 años que inventa su propio márketing para vender su chalé y su finca en Pontevedra por casi 1,5 millones",frna-1217820352,,,"un mes. Para el pueblo Mis queridos e ilustres amigos verdaderos interesados que se sientan y presentan una propuesta seria, gente verdaderamente seria que está presentando este negocio, en un buen plan donde ambas partes pueden llegar a comunir esfuerzos para encontrar la plena satisfacción de un negocio verdaderamente real y honesto. No intentes denigrar la vida de las personas y la lucha de los que son serios en esta vida fue abordado para hacer una pequeña entrevista, no fue el propietario quien buscó allí la voz de la galicia, fue todo lo contrario. Gracias a todos los demas",0,0,rcar9129,,,hace un mes. ESA PRAIA Si Montero Ríos levantará a cabeza e vise en que se convertíu a Praia de Lourizan.,0,0,Paco Calbopez,,,"Paco Calbopez hace un mes. ¿Cuánto ha pagado y cuánto ha invertido en la vivienda? Y, ¿por cuánto la vende ahora?",1,2,mnue1413,,,"Responde a Paco Calbopez. hace un mes. Absurdo Esto suyo es lo que yo llamo comentarios absurdos Y a usted que le importa cuanto ha pagado y cuanto ha invertido en ella,sólo debería importarle el precio de venta y eso en caso de que piense comprarla...que lo dudo",3,0,mgue7386,PONTEVEDRA,,"Responde a Paco Calbopez. hace un mes. Vaya por Dios,que comentario más pésimo,si usted tiene casa y la compro hace años 30, por ejemplo, y le costó 100.000 euros y ahora la va a vender y pide lo mismo , no me haga reír, la vendería por más de lo que le costó y sobretodo ahora que no hay vivienda ,otra cosa es especular . Descansa un poco Paco descansa ??????",1,0,JaraCEE,,,JaraCEE hace un mes. Pues Ya ganó pelas con el calamar...,3,1,,,,,0,0,,,,,0,0,jcvv1996,,,"jcvv1996 a c086185. hace un mes. Por un millón e medio de euros Te mercas a mellor casa e finca do Morrazo ou de Oleiros, e non esa a carón da cheirona de Pontevedra.",3,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-25T00:00:00,https://www.lavozdegalicia.es/noticia/vigo/2025/03/25/lanchero-aldan-cazado-5100-kilos-espana-juzgado/0003_202503V25C4992.htm,1,El lanchero de Aldán cazado con 5.100 kilos ya está en España para ser juzgado,Riveiro con V,PONTEVEDRA,,"Riveiro con V hace 2 meses. Faime gracia Que sexa xá ó 3° arresto con cargas de drogas é sigue solto é actuando como si nada, de.coña vamos.",2,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-18T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2025/03/18/hostelero-pontevedra-niega-subir-cafe-vende-1-euro-120-bizcocho-churros-me-duele-dice-mi-tener-precios/00031742292252999321515.htm,11,El hostelero de Pontevedra que se niega a subir el café y lo vende a un euro con bizcocho y churros: «Me duele lo que se dice de mí por tener esos precios»,mgue7386,PONTEVEDRA,,"hace 2 meses. Totalmente de acuerdo con el ,mi local ,mis precios ,yo tuve local de copas en Pontevedra, vendía ,finales de los 80, vendía medio litro 50 ,pesetas ,un fin de semana podía despachar 4o 5 barriles de 50 litros,en los demás locales ya cobraban 75 o 100 pts, y me decían que no podían competir conmigo y tenía que cobrarlo mismo que ellos ,nunca lo hice, yo cobraba lo que me parecía justo o lo que yo quería,ellos no llegaban a vender ni un barril ,era su problema.",2,0,,,,,0,0,srad3458,,,"de Arousa hace 2 meses. Es trabajar más y ganar menos Pero es libre de hacerlo. Clientela asegurada. Los cafés a 1,6 y las cañas a 3... pues... son precios que no se pueden pagar a diario.",6,0,,,,,0,0,Kharmela,PONTEVEDRA,,"Kharmela hace 2 meses. Después tenemos a otros, con cafés a casi dos euros y horario de 19:00 a 23:00. Gracias por pensar en los clientes, porque los hay que solo piensan en el negocio y así les va.",6,1,,,,,0,0,,,,,0,0,6lug1728897952,PONTEVEDRA,,"6lug1728897952 hace 2 meses. Y digo yo para que quieres clientes , si no te dejan beneficio. Lo unico que haces es estresar a los empleados , jajajaja",2,14,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-15T00:00:00,https://www.lavozdegalicia.es/noticia/galicia/2025/03/15/presion-vecinal-logra-marcha-okupas-piso-marin-piso-quedo-autentica-pocilga/00031742031568516174576.htm,13,La presión vecinal logra la marcha de los okupas de un vivienda en Marín: «El piso quedó hecho una auténtica pocilga»,,,,,0,0,,,,,0,0,Iber,PONTEVEDRA,,Iber hace 2 meses. Crear una asociación E unirse para apoyar el orden y las injusticias ..,1,2,,,,,0,0,gmez2124697712,,,2 meses. disfruten de votar socialismo.,10,6,,,,,0,0,,,,,0,0,eret5005,,,"hace 2 meses. Han hecho bien Los okupas es ese tipo de problemas que si no te toca se ""pasa de él"", para desesperación del que sí le toca, que le arruina la vida. No es mala idea la organización vecinal. Habría que apuntarlo.",18,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,mnue203,,,"mnue203 Responde a vigo2067. hace 2 meses. E estes de marín non eran okupas A historia é rocambolesca e a propietaria ten todo o dereito a recuperar a súa propiedade e os veciños a súa tranquilidade e boa harmonía. Pero de okupas nada. Utilizaban o piso de jauja porque a señora llo ""prestou"" a un chaval necesitado. Este marchou e meteu coleguillas e os rapaces ían por alí para afcer festa, beber e fumar porrros. E chamar outra xente para que se unise á festa. Moitos durmían na casa dos pais e comían quente todos os días. En resumo, okupas non. Nin inquilinos que non podían pagar o mes.",3,3,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-13T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2025/03/13/isaac-peral-submarino-moderno-armada-espanola-ria-pontevedra/00031741855271923171102.htm,10,"El Isaac Peral, el submarino más moderno de la Armada española, ya está en la ría de Pontevedra",,,,,0,0,,,,,0,0,,,,,0,0,aete8729,,,"hace 2 meses. Mejor no hablar de él Menos presumir, que se lo han tenido que arreglar los ingenieros estadounidenses, que no eran capaces los españoles.",5,14,,,,,0,0,pper8570,,,"pper8570 de Reis Responde a aete8729. hace 2 meses. Al dueño de los cohetitos, le explotaron los primeros y le siguen explotando.NADA nace totalmente operativo.Lo verdaderamente importante es saber reparar los fallos y aprender",1,0,rtor7092,,,hace 2 meses. Pois Parece que ó final flota...,6,2,,,,,0,0,rtor7092,,,rtor7092 Responde a mm.o1614. hace 2 meses. 4000 millóns E despois non hai pasta para rescatar a AP9!!!,3,4,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-11T00:00:00,https://www.lavozdegalicia.es/noticia/somosmar/2025/03/11/justicia-autocorrige-ordena-indemnizar-medio-millon-euros-familis-fallecidos-mayor-tragedia-ria-pontevedra-decadas/00031741681576853113457.htm,1,La Justicia se autocorrige y ordena indemnizar con medio millón de euros a las familias de los fallecidos en la mayor tragedia en la ría de Pontevedra en décadas,jsem922813936,,,2 meses. Dos veces mismo juicio Tengo entendido no se puede juzgar dos veces un mismo hecho una vez sentenciado y con resolución Es buena y justa noticia pero vaya mierda de jurisprudencia,0,2,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-09T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2025/03/09/feminismo-toma-calle-frente-fascismo-precariedad-laboral/0003_202503P9C2991.htm,1,El feminismo toma la calle en Pontevedra para hacer frente al fascismo y la precariedad laboral,fx__5461,,,"hace 2 meses. Claro que sí No estoy conforme que cobren menos en minería, Gran Sol por ejemplo...Querría creer en eso que dicen igualdad, pero ya sólo a nivel físico no existe...por tanto ya es discriminación cuando el trabajo que realiza un varón lo tienen que repartir entre 2 o 3 féminas....Las subvenciones es lo que tiene.",1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-03-05T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/2025/03/05/vez-cerraba-ojos-solo-veia-madre-tirada-suelo-llena-sangre-gritando-dolor-pense-habian-matado/00031741153569446452587.htm,12,"«Cada vez que cerraba los ojos solo veía a mi madre tirada en el suelo, llena de sangre, gritando del dolor. Pensé que la habían matado»",,,,,0,0,mric2059,,,hace 2 meses. desastre yo estoy totalmente de acuerdo con el propietario ese tipo de gente tenian que meterlos en la carcel y que se pudrieran en ella pero no hay nada que hacer asi es la justicia,2,0,,,,,0,0,flaj5454,,,"hace 2 meses. A lei?. As leis están feitas por delincuentes, para delincuentes?. Quen lle pega unha persona maior, deberían de o colgar dun puente?",10,0,,,,,0,0,,,,,0,0,Don Melitón,,,"Don Melitón hace 2 meses. Libertad con cargos Dentro de lo malo, por lo menos con cargos. Se tendrá que hacer cargo de los daños a personas, hospitalizacion, bajas laborales, agresión a autoridades, daños materiales en el local, en el coche policial, daños morales a todos los agredidos, incluidos psicólogos si necesario; costas del juicio.....prisión o multa y alejamiento. Si la Justicia funciona.",13,1,,,,,0,0,,,,,0,0,mrti257686096,,,2 meses. ¿Libertad con cargos? Esta persona debería estar encerrada,20,2,,,,,0,0,flaj5454,,,"Responde a Dr_Benway. hace 2 meses. Cristianos O que deben e pensar as cousas antes de facelas. Este o que merece e deixarse de cristianos, moros ?.",4,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-02-21T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/marin/2025/02/21/incautados-200-kilos-cocaina-anclados-casco-portacontenedores-puerto-marin/00031740142361895944450.htm,12,Incautados 120 kilos de cocaína anclados al casco de un portacontenedores en el puerto de Marín,rcar9129,,,"hace 3 meses. SEICA. Non apareceu ninguen a recoller o marisco dun barco que arriou amarras aínda hoxe a maña?. O lóxico sería ter o barco controlado, esperar a que chegaran a recollelo, seguir as persoas que o recolleran o mesmo que seguir a mercancía ilegal para saber a onde vai. Pero o de seguir e seguir para que unha operación teña éxito de verdade non cadrou desta, seica.",3,0,vrxi352518016,,,"3 meses. Narcos y calamares.. Ca fun a Marín ,xa paséi o mar ,xa collín a coca do teu calamar ...",1,1,vrxi352518016,,,3 meses. Galicia tierra de narcos Quien se ocupa de las descargas..... Los de siempre,2,0,tarf2020741616,,,3 meses. Escozidos Cuanto escozido en los comentarios. Eran las rayitas del finde? Os han jodido la fiesta y por eso estais enfadaditos?! Gracias FCSE por vuestro trabajo!,8,0,frna7958,,,"hace 3 meses. ¿¿¿ruso??? 1º No es un portacontenedores, es un reefer que como todos los reefers modernos (relativamente) tiene capacidad para llevar contenedores refrigerados en cubierta. 2º Pertenece al grupo Cool-Carriers, especializados en el tráfico de fruta refrigerada ¿De dónde sacan que es ruso? ¿Todo lo malo es ruso ahora?",7,3,,,,,0,0,ixc2567,,,hace 3 meses. Y quieren meter en la cárcel. A una toxicómana que han cogido con 8 gramos. Es de broma.,7,4,1589173984,,,1589173984 hace 3 meses. pandereta embarcacion rusa con bandera de panama alguien puede explicar eso. si tiene bandera de panama sera de panama. o decir que es ruso vende mas,4,7,,,,,0,0,,,,,0,0,jslo3111,,,"hace 3 meses. Raro, raro, raro Y en vez de m9ntar operación ratonera van y mandan buzos antes de su retirada. Nos toman por imbéciles.",4,7,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
La Voz de Galicia,2025-02-09T00:00:00,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2025/02/09/lores-propone-renegociar-alza-fondos-recibe-pontevedra-diputacion/0003_202502P9C2991.htm,1,Lores propone renegociar al alza los fondos que recibe Pontevedra de la Diputación,6lug1728897952,PONTEVEDRA,,"6lug1728897952 hace 3 meses. Pontevedra con Lores 25 años de estancamiento. Ni industria ni nadas se crea en esta ciudad de bares , camareros y jubilados. Disfrutad lo votado mientras el alcalde que con el sueldo mas alto de Galicia hasta el años pasado, vive de su jubilación apalancado en su poltrona. En fin....",1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2025-06-01 20:04:45,n_comments>=1
