source,title,link,date,n_comments,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes
Faro de Vigo,Zona Franca se ofrece a estudiar y ejecutar el Puerto Seco de Leborei,https://www.farodevigo.es/pontevedra/2025/06/05/zona-franca-ofrece-estudiar-ejecutar-118237417.html,2025-06-05T06:00:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,"Nueva significativa caída del paro en la comarca, hasta las 7.888 personas",https://www.farodevigo.es/pontevedra/2025/06/04/nueva-significativa-caida-paro-comarca-118191953.html,2025-06-04T06:01:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Marín afronta la remodelación global del pabellón de O Sequelo por 700.000 euros,https://www.farodevigo.es/pontevedra/2025/06/04/marin-afronta-remodelacion-global-pabellon-118186194.html,2025-06-04T06:00:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Detenidos dos hombres por quemar contenedores en Marín,https://www.farodevigo.es/pontevedra/2025/06/03/detenidos-hombres-quemar-contenedores-marin-118176725.html,2025-06-03T17:07:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,"El comercio exterior del Puerto supone el 94% de sus tráficos, con Brasil y Ucrania a la cabeza",https://www.farodevigo.es/pontevedra/2025/06/03/comercio-exterior-puerto-supone-94-118144858.html,2025-06-03T06:10:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Con la bici en el camarote hasta África,https://www.farodevigo.es/pontevedra/2025/06/03/bici-camarote-africa-118148335.html,2025-06-03T06:01:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,La cultura afrobrasileña inundará la Granja de Briz el fin de semana,https://www.farodevigo.es/pontevedra/2025/06/03/cultura-afrobrasilena-inundara-granja-briz-118148320.html,2025-06-03T06:01:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Eco-Rutas en E-Bike: explora la naturaleza de forma sostenible con E-Kletta y el Plan Social de Ence,https://www.farodevigo.es/empresas/ence/2025/06/02/eco-rutas-bike-explora-naturaleza-117840345.html,2025-06-02T22:30:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Final gallega «masterchef» Aspace en el Mercado,https://www.farodevigo.es/pontevedra/2025/06/02/final-gallega-masterchef-aspace-mercado-118145343.html,2025-06-02T21:35:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,La Xunta cederá dos tramos viarios al Concello y abandonará A Xunqueira de Alba,https://www.farodevigo.es/pontevedra/2025/06/02/xunta-cedera-tramos-viarios-concello-118144854.html,2025-06-02T21:02:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Miles de gallegos marchan de Pontevedra hasta Lourizán en protesta por las celulosas de Ence y Altri,https://www.farodevigo.es/fotos/pontevedra/2025/06/01/miles-gallegos-marchan-pontevedra-lourizan-118091337.html,2025-06-01T18:02:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Miles de gallegos marchan contra las celulosas de Ence en Pontevedra y Altri en A Ulloa,https://www.farodevigo.es/pontevedra/2025/06/01/miles-gallegos-marchan-celulosas-ence-118085030.html,2025-06-01T14:03:00+02:00,1,deviltazz,,hace 6 días,Sería muy interesante que divulgaseis quienes son los inversores de Altri (organismos públicos...) Ahí lo dejo!,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Superan las 12.000 firmas en dos meses por la gratuidad del futuro parking de Montecelo,https://www.farodevigo.es/pontevedra/2025/06/01/superan-12-000-firmas-meses-118073330.html,2025-06-01T06:07:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Faro de Vigo,Pontevedra acoge hoy domingo la marcha contra las celulosas,https://www.farodevigo.es/pontevedra/2025/06/01/pontevedra-acoge-hoy-domingo-marcha-118073441.html,2025-06-01T06:00:00+02:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
